"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.70629078994021e-24,0.95020555835952,0.306,0.144,1.18264381260408e-19,"32","Ipmk"
4.91275399446902e-24,0.575773327098714,0.598,0.351,1.23452595127012e-19,"32","Ptpra"
5.04795983034573e-24,0.846781774784248,0.395,0.207,1.26850182576758e-19,"32","Ulk2"
5.15321257236995e-24,0.59171924561233,0.552,0.318,1.29495078731084e-19,"32","Yme1l1"
5.2440098523707e-24,0.803802811860755,0.393,0.205,1.31776723580223e-19,"32","Jagn1"
5.37135774438902e-24,0.723198248438979,0.495,0.284,1.34976848758752e-19,"32","Napa"
6.73719815510016e-24,0.872073089043334,0.343,0.169,1.69299052439512e-19,"32","Slc25a46"
7.48770679053852e-24,0.729857608811479,0.493,0.281,1.88158583939442e-19,"32","Tomm70a"
8.21800919155461e-24,0.858565212881258,0.368,0.186,2.06510352974576e-19,"32","Fdft1"
8.57616103141241e-24,0.629802342372471,0.586,0.349,2.15510350558363e-19,"32","Psmc1"
9.54915086461396e-24,0.830335901654208,0.366,0.184,2.39960612076884e-19,"32","Memo1"
9.64031804175191e-24,0.947489953846066,0.319,0.153,2.42251552071184e-19,"32","Eef1akmt2"
9.86991654491902e-24,0.589894392980578,0.586,0.345,2.4802113285727e-19,"32","Gpatch8"
1.00795481250481e-23,1.1078029414231,0.264,0.119,2.53288964834333e-19,"32","Tmem161b"
1.05096884146184e-23,0.411748033426605,0.503,0.275,2.64097960170945e-19,"32","Lyst"
1.08049814943589e-23,0.54340277153444,0.742,0.493,2.71518379971745e-19,"32","Pbrm1"
1.11316182214335e-23,0.578041091247356,0.657,0.413,2.79726434286401e-19,"32","Lsm6"
1.12116248880824e-23,0.537816928897295,0.657,0.409,2.81736921812622e-19,"32","Ube2m"
1.2750923491212e-23,0.854734785658664,0.368,0.187,3.20417956410666e-19,"32","Thap2"
1.43914196917366e-23,0.782134035564168,0.393,0.206,3.61641985433648e-19,"32","Rgs3"
1.74580971632591e-23,0.578542762615332,0.677,0.441,4.38704523615539e-19,"32","Aff4"
1.81246433805797e-23,1.11035968169881,0.25,0.11,4.55454163510588e-19,"32","Ttll5"
1.86467102471678e-23,0.610023703288839,0.571,0.337,4.68573181801079e-19,"32","Actr10"
1.87649300734545e-23,0.872342731308784,0.34,0.17,4.71543927815838e-19,"32","Ttc33"
1.88083132989463e-23,0.861746016695732,0.374,0.193,4.7263410488922e-19,"32","Hspb11"
2.00348829141273e-23,0.745180057450191,0.474,0.27,5.03456572749105e-19,"32","Becn1"
2.04665076932105e-23,0.707933069902761,0.474,0.265,5.14302871822687e-19,"32","Dnmt3a"
2.0474579721959e-23,1.0395588859575,0.285,0.133,5.14505713833107e-19,"32","Naf1"
2.09047309426531e-23,0.784305123676558,0.448,0.251,5.25314983857929e-19,"32","Tspan31"
2.55916844388361e-23,0.753875148213456,0.423,0.228,6.43093438263513e-19,"32","Ppid"
2.62780073728333e-23,1.03980773001485,0.273,0.125,6.60340047271929e-19,"32","Vopp1"
2.64068788996372e-23,0.563216239991857,0.641,0.405,6.63578459868983e-19,"32","Dync1h1"
2.94139784807006e-23,0.623980710422734,0.579,0.353,7.39143865241525e-19,"32","Ubn1"
3.00442351112272e-23,0.889067012027982,0.334,0.166,7.54981584110027e-19,"32","Fam193b"
3.06234812525312e-23,0.479425581276079,0.67,0.415,7.69537460394856e-19,"32","Arpc5l"
3.06648319202467e-23,0.666882315076456,0.49,0.277,7.7057656132388e-19,"32","Hnrnph3"
3.32727189320021e-23,0.610394508163306,0.639,0.408,8.36110154042281e-19,"32","Krcc1"
3.57264442836823e-23,0.573302725830515,0.605,0.368,8.97769818404653e-19,"32","Dnajb11"
3.63693978772564e-23,0.631426482215838,0.526,0.298,9.13926599257576e-19,"32","Usp3"
3.65255588105273e-23,0.521663620494952,0.613,0.364,9.1785076734974e-19,"32","Tardbp"
3.87430395746616e-23,0.950525952943851,0.302,0.146,9.7357384147167e-19,"32","Traf3"
4.06683209378982e-23,0.576251457733137,0.59,0.357,1.02195423684845e-18,"32","Gtf2a2"
4.94935575900414e-23,0.865130358180086,0.355,0.18,1.24372360868015e-18,"32","Golga2"
5.00472888136417e-23,0.574460359552591,0.681,0.439,1.257638320598e-18,"32","Fxr1"
5.58761070925432e-23,0.815094249346904,0.347,0.176,1.40411069512852e-18,"32","Ikzf5"
5.68133616295416e-23,1.01894976502794,0.273,0.126,1.42766296438875e-18,"32","Abhd8"
6.97664562345299e-23,0.532315785534022,0.683,0.449,1.7531612787175e-18,"32","Fgfr1op2"
7.15017615985062e-23,0.550348940491356,0.638,0.403,1.79676776720886e-18,"32","Zbtb7a"
7.98293092025546e-23,0.752464213296688,0.423,0.233,2.00603071095099e-18,"32","Atf7"
9.15390889024125e-23,0.984656449378843,0.292,0.141,2.30028576502872e-18,"32","Spire1"
9.5351354120135e-23,0.839369711587765,0.351,0.179,2.39608417768487e-18,"32","Lnpk"
9.55111232819015e-23,0.559142027975247,0.647,0.409,2.4000990169509e-18,"32","Bcas2"
9.90902998765773e-23,0.566891114687728,0.694,0.456,2.49004014559851e-18,"32","Rnf7"
1.02297813987356e-22,0.964387611541427,0.283,0.133,2.57064176768826e-18,"32","Rprd1a"
1.03383379280267e-22,0.720299516721024,0.454,0.253,2.59792093793384e-18,"32","Polb"
1.03914890743807e-22,0.988625606904394,0.29,0.138,2.61127728950114e-18,"32","Zbtb37"
1.26085381794918e-22,0.628943561098081,0.6,0.372,3.16839955912449e-18,"32","Sdha"
1.26147398315123e-22,0.86711096169416,0.378,0.201,3.16995797226074e-18,"32","Ddhd2"
1.28508400527381e-22,0.899895831827479,0.328,0.163,3.22928759685255e-18,"32","Cask"
1.43196497901749e-22,0.918564698455279,0.328,0.162,3.59838479577305e-18,"32","Erlin2"
1.46746225910048e-22,0.926399829396168,0.279,0.13,3.6875859108936e-18,"32","Dvl3"
1.58348960216563e-22,0.945767401558169,0.304,0.149,3.979151021282e-18,"32","C2cd3"
1.64620660340147e-22,0.985723095836772,0.266,0.123,4.13675257368756e-18,"32","Git1"
1.75902244608119e-22,0.47819242630793,0.732,0.466,4.42024750475742e-18,"32","Rbms1"
1.87938839378168e-22,1.11888670904032,0.279,0.134,4.72271509473399e-18,"32","Smpd1"
1.88199219961482e-22,0.575038173636371,0.472,0.269,4.72925819841209e-18,"32","Fbxl5"
1.99515683775783e-22,0.827002184537682,0.353,0.18,5.01362961760166e-18,"32","Mettl16"
2.01007562381596e-22,0.830199292391288,0.361,0.186,5.05111903508712e-18,"32","Caml"
2.11536776735817e-22,0.754152764715331,0.395,0.208,5.31570766259435e-18,"32","4930453N24Rik"
2.14479049937975e-22,0.937562117491777,0.319,0.159,5.38964404589137e-18,"32","4930581F22Rik"
2.21906841227145e-22,0.629995161805725,0.518,0.302,5.57629701319692e-18,"32","Tsg101"
2.36293084283031e-22,0.830644906479008,0.355,0.182,5.93780891494829e-18,"32","Ubl7"
2.56639896758784e-22,0.604633385491993,0.59,0.361,6.44910396565148e-18,"32","Bex3"
2.84129347494504e-22,0.422615450568561,0.708,0.449,7.13988637318939e-18,"32","Tspan13"
2.8505271188868e-22,0.611618114266613,0.567,0.344,7.16308959705064e-18,"32","Tmem208"
2.97994521066873e-22,0.598178028852264,0.535,0.32,7.48830431988946e-18,"32","Acbd3"
3.06538040144356e-22,1.02551901524473,0.307,0.153,7.70299441078753e-18,"32","Osbpl6"
3.19188007471639e-22,0.816175765716831,0.416,0.226,8.02087543975481e-18,"32","Gnpda2"
3.26443340190212e-22,0.39321883207523,0.915,0.757,8.20319469563985e-18,"32","Csnk1a1"
3.39080219358349e-22,0.928013311368675,0.283,0.132,8.52074683225595e-18,"32","Osbpl3"
3.6195539988314e-22,1.04646740402807,0.269,0.126,9.09557724366342e-18,"32","Eml1"
3.74896950103542e-22,0.434691943945499,0.808,0.581,9.4207854591519e-18,"32","Pnisr"
3.83990872281446e-22,0.502028082818492,0.715,0.487,9.64930662956046e-18,"32","Ndufv2"
4.12171773461645e-22,0.431426311846765,0.869,0.655,1.03574644953177e-17,"32","Vcp"
4.14070634114122e-22,0.616784818271919,0.6,0.366,1.04051809646538e-17,"32","Dpy30"
4.23820679860693e-22,0.977866017124634,0.268,0.123,1.06501898642194e-17,"32","Brf1"
5.02839411587647e-22,0.990712011664948,0.26,0.119,1.2635851573786e-17,"32","Pcca"
5.04020626164063e-22,0.852726994911871,0.334,0.169,1.26655343148767e-17,"32","Fundc1"
5.06558461252652e-22,0.933819678452985,0.268,0.124,1.27293075728179e-17,"32","Jrkl"
5.33587791269181e-22,0.775556057910248,0.381,0.2,1.34085276068033e-17,"32","Scaf8"
5.98605311234112e-22,0.915295360029646,0.326,0.165,1.5042352866002e-17,"32","Ap3m1"
6.09864712630534e-22,0.586327239488265,0.579,0.359,1.53252903636927e-17,"32","Ccdc59"
6.29835398568186e-22,0.693739906124243,0.491,0.283,1.58271337306199e-17,"32","Rab4b"
6.66002950286364e-22,0.80121256869112,0.366,0.19,1.6735988137746e-17,"32","Fam13b"
6.85873881976087e-22,0.638070745808448,0.634,0.406,1.72353247801771e-17,"32","Ube2n"
7.3017788672845e-22,0.79972680348141,0.391,0.209,1.83486401155992e-17,"32","Asna1"
7.3849189557132e-22,0.36118090911382,0.797,0.514,1.85575628438117e-17,"32","Spint2"
7.46195886947547e-22,0.327350840466588,0.972,0.882,1.87511564431049e-17,"32","Atp5j"
7.6144821295735e-22,0.572368225789193,0.594,0.368,1.91344321434052e-17,"32","Copa"
7.77411877901145e-22,0.648004130580255,0.465,0.263,1.95355830797779e-17,"32","Prkx"
7.92377709418603e-22,1.07829484288234,0.25,0.115,1.99116594599801e-17,"32","Zfp688"
8.98462788789451e-22,0.889126898082971,0.324,0.165,2.25774714194901e-17,"32","Ahsa2"
9.50477825364453e-22,0.548334791778124,0.603,0.376,2.38845572735833e-17,"32","Mlf2"
9.91864343687099e-22,0.800581202829864,0.311,0.151,2.49245590925131e-17,"32","Man2a2"
1.36764518629897e-21,0.749747449127225,0.406,0.224,3.43675558865069e-17,"32","Bod1"
1.47413643358375e-21,0.973087520267885,0.309,0.154,3.70435744395262e-17,"32","Arfip2"
1.61165573663552e-21,0.62469336384784,0.539,0.325,4.04992970059139e-17,"32","Ppm1a"
1.62605448884577e-21,0.605259624737605,0.602,0.371,4.08611232502053e-17,"32","Ccdc47"
1.70660291711666e-21,0.907600157742588,0.317,0.158,4.28852247042245e-17,"32","Dapk1"
1.81744776801939e-21,0.821540172924431,0.324,0.163,4.56706449625592e-17,"32","1300002E11Rik"
1.84721333846511e-21,0.828880157954221,0.336,0.172,4.64186239822897e-17,"32","Aars"
1.94514683647009e-21,0.683507307042127,0.488,0.286,4.8879594853657e-17,"32","Mrpl48"
2.02936484042889e-21,0.709233252924195,0.389,0.206,5.09959090751375e-17,"32","Ppm1b"
2.03500834919626e-21,0.470029558436957,0.822,0.607,5.11377248069529e-17,"32","Ndufb5"
2.0934543783546e-21,0.729311711498815,0.349,0.18,5.26064150736729e-17,"32","Cdc14a"
2.61576104948548e-21,0.664507965528991,0.486,0.283,6.57314594125206e-17,"32","Pam16"
3.26183160321466e-21,0.615650349814663,0.565,0.348,8.19665663571812e-17,"32","Jtb"
3.44665285935615e-21,0.311788359473824,0.968,0.873,8.66109397027607e-17,"32","Sub1"
3.72317173622832e-21,0.493532915209164,0.702,0.468,9.35595825596815e-17,"32","Cmpk1"
3.98937618527615e-21,0.670922722451645,0.497,0.295,1.00249034159804e-16,"32","Clcn3"
4.02016859280144e-21,0.563790017814224,0.577,0.355,1.01022816568507e-16,"32","Ppp4r3b"
4.21229219533917e-21,0.946983445025826,0.26,0.121,1.05850690576678e-16,"32","Tmem19"
4.24166734207543e-21,0.606793321876176,0.617,0.392,1.06588858639013e-16,"32","Serinc1"
4.7984848702854e-21,0.497900667120321,0.374,0.197,1.20581126305402e-16,"32","Nrp2"
4.89649823646743e-21,0.854048497847407,0.269,0.126,1.2304410418419e-16,"32","Myh10"
5.08605446000162e-21,0.499091140990377,0.641,0.402,1.27807462525381e-16,"32","Ccni"
5.3125513843439e-21,0.774905405412291,0.425,0.243,1.33499103737178e-16,"32","Cox19"
5.63440690858866e-21,1.04232254295744,0.25,0.116,1.41587011205925e-16,"32","Mrps22"
5.65037440508588e-21,0.87208530998745,0.317,0.161,1.41988258425403e-16,"32","Tbcc"
5.85755375359314e-21,0.907134014056767,0.29,0.143,1.47194468274042e-16,"32","Zer1"
6.26180202212587e-21,0.938399201704563,0.323,0.167,1.57352823014001e-16,"32","Chchd4"
6.58415841754473e-21,0.53428858337114,0.586,0.357,1.65453316874482e-16,"32","Cisd2"
6.78029075305375e-21,0.519667215896976,0.575,0.344,1.70381926333488e-16,"32","Btbd7"
7.01790927265895e-21,0.522135419843102,0.713,0.476,1.76353042112647e-16,"32","Psma1"
7.35742112585666e-21,0.931662322425008,0.275,0.13,1.84884635471652e-16,"32","Stk38l"
7.60242832735387e-21,0.512223312059445,0.676,0.439,1.91041421438075e-16,"32","Dpm1"
8.7112509612626e-21,0.903102104644892,0.298,0.147,2.18905025405568e-16,"32","Cyb5r1"
1.03342705465012e-20,0.832957365930841,0.302,0.15,2.59689884563029e-16,"32","3110056K07Rik"
1.04449232356571e-20,0.663775240869023,0.455,0.256,2.62470475988828e-16,"32","Ate1"
1.16458412413934e-20,0.48025950145478,0.687,0.442,2.92648344554974e-16,"32","Hcfc1r1"
1.22010466185452e-20,0.602546783571258,0.505,0.296,3.06600100477422e-16,"32","Pop5"
1.34022328214749e-20,0.681501507093142,0.431,0.24,3.36784708570843e-16,"32","Arap2"
1.35040557667745e-20,0.73422200437428,0.38,0.206,3.39343417363276e-16,"32","Gt(ROSA)26Sor"
1.36328409080019e-20,0.711031315148894,0.419,0.235,3.42579659177179e-16,"32","Dync1li1"
1.46613020290637e-20,0.689694487970688,0.421,0.237,3.68423858688341e-16,"32","Pdpk1"
1.55476340595233e-20,0.817186093605591,0.359,0.191,3.90696496281762e-16,"32","Fra10ac1"
1.60804527760413e-20,0.91046381400049,0.304,0.153,4.04085697809141e-16,"32","Pdcl"
1.6364467230841e-20,0.710646826472142,0.533,0.32,4.11222697043802e-16,"32","Psmd14"
1.7979381269196e-20,0.729012610681579,0.362,0.191,4.51803871913626e-16,"32","Ccndbp1"
1.90620128979424e-20,0.603169952671956,0.603,0.391,4.79009322112395e-16,"32","Ndufa10"
2.25295444193269e-20,0.869580868441195,0.306,0.154,5.66144921713266e-16,"32","Mex3c"
2.3174572874278e-20,0.687049255106772,0.397,0.216,5.82353841757732e-16,"32","Sinhcaf"
2.38542426815633e-20,0.845250008956484,0.324,0.169,5.99433264345005e-16,"32","Hook1"
2.47634833808429e-20,0.60446068329257,0.324,0.162,6.22281573877201e-16,"32","Fam53b"
2.67927213632921e-20,0.639520477300378,0.531,0.324,6.73274295138168e-16,"32","Rsrc1"
2.7040628572781e-20,0.794732460778636,0.361,0.192,6.79503955405414e-16,"32","Rnpepl1"
2.81938195593844e-20,0.685808827779937,0.324,0.164,7.0848249170777e-16,"32","Apbb2"
2.83087599276464e-20,0.814346146943583,0.324,0.167,7.11370828221826e-16,"32","Med9"
2.85881062529572e-20,0.78760303914584,0.347,0.181,7.18390522030562e-16,"32","Hdgfl3"
2.99156028896264e-20,0.75650891019142,0.378,0.205,7.51749185013422e-16,"32","D5Ertd579e"
4.02021703039867e-20,0.503447390035017,0.71,0.492,1.01024033756888e-15,"32","Dnaja2"
4.1438495215931e-20,0.900433071291946,0.302,0.153,1.04130794628113e-15,"32","Terf2ip"
4.26018422122218e-20,0.673199638347784,0.457,0.27,1.07054169295092e-15,"32","Ddx1"
4.30413202782663e-20,0.882950792097244,0.268,0.129,1.08158533727255e-15,"32","Prr14l"
4.78938246648433e-20,0.680361654412834,0.444,0.254,1.20352392000285e-15,"32","Ccdc107"
5.23850667669146e-20,0.814449985232675,0.306,0.154,1.3163843427858e-15,"32","Uckl1"
5.5068041112716e-20,0.99798066584889,0.25,0.117,1.38380480512144e-15,"32","Rfesd"
5.51190129918981e-20,0.696807231834186,0.381,0.205,1.38508567747341e-15,"32","Nceh1"
5.52998363548663e-20,0.715918649060088,0.378,0.206,1.38962958776143e-15,"32","Tcf20"
5.7852831290967e-20,0.894394314374542,0.324,0.17,1.45378379751071e-15,"32","Snap47"
6.07023513925234e-20,0.638612562821328,0.474,0.28,1.52538938814272e-15,"32","Trpm7"
6.51571948846187e-20,0.901510234064219,0.266,0.128,1.63733515025558e-15,"32","Polr3gl"
6.99743720095796e-20,0.560544945182905,0.512,0.299,1.75838599422873e-15,"32","Ilf2"
7.00155407905234e-20,0.710696457861115,0.393,0.217,1.75942052452506e-15,"32","Oxr1"
7.09577397748579e-20,0.777838286350875,0.342,0.179,1.7830970428024e-15,"32","Ncoa6"
7.11153049018528e-20,0.790176477393644,0.38,0.211,1.78705649687866e-15,"32","Usp48"
7.62082925261133e-20,0.566633626394891,0.59,0.375,1.9150381828887e-15,"32","Sar1b"
7.89920800974075e-20,0.85857110678659,0.315,0.162,1.98499198076775e-15,"32","Sclt1"
8.33438984638908e-20,0.7226885110433,0.431,0.252,2.09434882449911e-15,"32","Tmem126a"
9.71919979280951e-20,0.606376163471266,0.398,0.218,2.4423377159351e-15,"32","Cep170"
9.78594030245972e-20,0.715679506797312,0.361,0.194,2.4591089386051e-15,"32","Diablo"
9.98693853473136e-20,0.488911816253375,0.712,0.475,2.50961778439264e-15,"32","Higd2a"
1.02480875002453e-19,0.591388505485948,0.565,0.348,2.57524190793664e-15,"32","Srsf1"
1.21664537425453e-19,0.857902037762433,0.294,0.149,3.05730816096421e-15,"32","Ptar1"
1.25202821873136e-19,0.505650641657403,0.668,0.439,3.14622171085003e-15,"32","Phf3"
1.28915896296756e-19,0.597827308437763,0.535,0.328,3.23952755804118e-15,"32","Ctbp1"
1.42494211563634e-19,0.620861874929231,0.474,0.279,3.58073704238257e-15,"32","Upf3b"
1.45351596568097e-19,0.499281389729605,0.611,0.384,3.65254027015971e-15,"32","Wac"
1.4756838405839e-19,0.354222137461329,0.917,0.78,3.70824592300328e-15,"32","Sec62"
1.7903480226375e-19,1.04758216369493,0.26,0.127,4.49896554608576e-15,"32","Sytl1"
1.86320149081419e-19,0.706671786033365,0.376,0.205,4.68203902626697e-15,"32","Slc48a1"
1.99099343693264e-19,0.838914902160142,0.302,0.154,5.00316740766803e-15,"32","Slc25a16"
2.04842112908659e-19,0.84765487586381,0.34,0.182,5.1474774552817e-15,"32","Ttc4"
2.07314220782964e-19,0.614877709841546,0.436,0.251,5.20959905405511e-15,"32","Pitpnc1"
2.15949023985613e-19,0.761139204938865,0.366,0.201,5.42658302373446e-15,"32","Ahcyl2"
2.21489989382914e-19,0.464918827263415,0.628,0.396,5.56582194320326e-15,"32","Fkbp4"
2.27261822514816e-19,0.505028951315698,0.537,0.326,5.71086233797481e-15,"32","Sms"
2.28771148407787e-19,0.548602965128166,0.569,0.358,5.74879018833927e-15,"32","Chchd1"
2.34141695501549e-19,0.494446909382236,0.655,0.431,5.88374666625843e-15,"32","Eif1b"
2.35750595059614e-19,0.614669503733272,0.499,0.306,5.92417670325304e-15,"32","Larp1"
2.39738745517945e-19,0.504614116896733,0.638,0.409,6.02439493612044e-15,"32","Supt16"
2.49586298371227e-19,0.507513583951217,0.641,0.428,6.27185409177057e-15,"32","Ube3a"
2.58087788930633e-19,0.802802241122825,0.315,0.163,6.48548804803788e-15,"32","Orc6"
2.60049818507178e-19,0.448535617882962,0.689,0.451,6.53479188926688e-15,"32","Arpc4"
2.69959232131827e-19,0.723157425282752,0.391,0.218,6.78380554424068e-15,"32","Ufsp2"
2.85340341266049e-19,0.722117032589523,0.404,0.228,7.17031743567453e-15,"32","Ap1g1"
2.8829637383876e-19,0.984883922464131,0.264,0.13,7.24459957819419e-15,"32","5730455P16Rik"
3.02701738857079e-19,0.610575206189491,0.467,0.272,7.60659199573954e-15,"32","Trim33"
3.03304391415957e-19,0.755437337246954,0.307,0.156,7.62173605189158e-15,"32","Cdadc1"
3.17333866297546e-19,0.849044892986712,0.271,0.133,7.97428272619103e-15,"32","Lrrcc1"
3.26934116085932e-19,0.733476542131283,0.364,0.198,8.21552740312338e-15,"32","Tmem230"
3.36036553623078e-19,0.363977911676883,0.89,0.729,8.44426255599432e-15,"32","Grcc10"
3.53428752826395e-19,0.730891870582754,0.412,0.235,8.88131112977449e-15,"32","Ppp1r7"
3.79783936614295e-19,0.404093921487204,0.698,0.454,9.54359054318062e-15,"32","Smc3"
4.11448866018282e-19,0.63418401356688,0.495,0.303,1.03392985541734e-14,"32","Uba1"
4.1990454063745e-19,0.306615958711979,0.753,0.512,1.05517812016785e-14,"32","Foxp1"
4.54730234414678e-19,0.895656539681982,0.275,0.135,1.14269160606064e-14,"32","Ercc5"
4.80539646923361e-19,0.49483876036823,0.672,0.448,1.20754807875371e-14,"32","Atf4"
5.16787268758464e-19,0.804087351656581,0.313,0.161,1.29863472766314e-14,"32","Yipf6"
5.2574477550397e-19,0.600973760547919,0.499,0.302,1.32114404636393e-14,"32","Rabep1"
5.86452740757382e-19,0.665611269129726,0.427,0.248,1.47369709224922e-14,"32","Iws1"
6.00566049876858e-19,0.770608105429125,0.359,0.194,1.50916242673556e-14,"32","Sppl3"
6.31249276517402e-19,0.571250884262696,0.528,0.321,1.58626630696058e-14,"32","Ubr5"
6.56693747824614e-19,0.579590524648932,0.52,0.313,1.65020571890847e-14,"32","Ogdh"
6.73124349499549e-19,0.869479572828558,0.262,0.128,1.69149417785742e-14,"32","Rce1"
7.17778878120392e-19,0.746743240833898,0.351,0.192,1.80370654282873e-14,"32","Gpatch11"
8.1591486970501e-19,0.536730457497671,0.584,0.368,2.05031247608172e-14,"32","Psmd2"
8.67104538749996e-19,0.790171294582383,0.336,0.184,2.17894699542486e-14,"32","U2af1l4"
8.73896782333292e-19,0.54671105385515,0.6,0.387,2.19601522432533e-14,"32","Eif4g3"
9.14592432019926e-19,0.584939870816677,0.431,0.245,2.29827932242287e-14,"32","Usp1"
1.03721566931126e-18,0.834769972178246,0.321,0.168,2.60641925541227e-14,"32","Prpf18"
1.14315952521261e-18,0.793330019660858,0.338,0.185,2.87264557090676e-14,"32","Ppp2r3c"
1.26318225940236e-18,0.489593239434044,0.6,0.38,3.1742506996522e-14,"32","Irf2bpl"
1.30229006587595e-18,0.582412087814623,0.476,0.281,3.27252470653969e-14,"32","Rpp21"
1.35219315253697e-18,0.742985140810092,0.381,0.213,3.39792617301015e-14,"32","Ube2w"
1.35567484184299e-18,0.548766532110916,0.533,0.331,3.40667531006726e-14,"32","Zmynd8"
1.36332592589984e-18,0.791881965297229,0.311,0.163,3.4259017191937e-14,"32","Fam126b"
1.4083322277118e-18,0.518852838162514,0.655,0.445,3.53899805501699e-14,"32","Txnl1"
1.41355203897976e-18,0.666949447189258,0.391,0.22,3.55211491875223e-14,"32","Usp12"
1.44154682956309e-18,0.669127554365918,0.452,0.268,3.6224630280091e-14,"32","Stip1"
1.48183927972062e-18,0.645162060252144,0.452,0.271,3.72371392600993e-14,"32","Efcab14"
1.7542591362346e-18,0.866207631870282,0.269,0.132,4.40827778344393e-14,"32","Pigf"
1.89781973807599e-18,0.372263440975426,0.619,0.398,4.76903121981115e-14,"32","Kcnq1ot1"
1.92426057354865e-18,0.620559951987816,0.455,0.266,4.8354743952704e-14,"32","9530068E07Rik"
1.99895283501373e-18,0.981489261362647,0.25,0.122,5.023168579106e-14,"32","Nkiras2"
2.01556854269456e-18,0.688110497629868,0.454,0.279,5.06492219093715e-14,"32","Usp16"
2.016226508606e-18,0.609515954941854,0.376,0.207,5.06657559347602e-14,"32","Cxadr"
2.0367233819715e-18,0.86299605823255,0.287,0.146,5.11808218655618e-14,"32","Camsap1"
2.04943599697665e-18,0.774626537972155,0.343,0.183,5.15002771680263e-14,"32","Kpna1"
2.19483871304821e-18,0.655720707223191,0.338,0.181,5.51541020201885e-14,"32","Nfatc3"
2.23077427845105e-18,0.870430371106206,0.307,0.163,5.60571268431964e-14,"32","Josd2"
2.2545077428237e-18,0.608421829589502,0.472,0.286,5.66535250694167e-14,"32","BC005561"
2.30693505421333e-18,0.453352753329847,0.689,0.471,5.79709709773268e-14,"32","Ddrgk1"
2.35552243620575e-18,0.620354884243621,0.467,0.282,5.91919232994143e-14,"32","Slc25a39"
2.38112721384801e-18,0.367370539385821,0.818,0.6,5.98353457567867e-14,"32","Dync1i2"
2.55886298561507e-18,0.677462551149509,0.378,0.213,6.43016679655212e-14,"32","Cep83"
2.5938033500373e-18,0.799581818055006,0.332,0.18,6.51796843830873e-14,"32","Mthfd2l"
2.60199757172481e-18,0.709549004920975,0.362,0.199,6.53855969798727e-14,"32","Setbp1"
2.60231678806892e-18,0.829232815630694,0.268,0.132,6.53936185673839e-14,"32","Phf1"
2.61213577756593e-18,0.821410284710122,0.306,0.16,6.56403599544543e-14,"32","Rab3ip"
2.99868955558171e-18,0.371490930808624,0.88,0.683,7.53540698422127e-14,"32","Ssb"
3.05065276052599e-18,0.575594427879925,0.56,0.356,7.66598532192576e-14,"32","Mrpl43"
3.10420872268575e-18,0.519429640398518,0.565,0.363,7.80056609923703e-14,"32","Acp1"
3.13637776448672e-18,0.69446875421936,0.296,0.152,7.88140368437868e-14,"32","Rragd"
3.15930815795026e-18,0.587559792582837,0.419,0.241,7.93902547011322e-14,"32","Rev3l"
3.19131242014822e-18,0.426245628254624,0.49,0.293,8.01944898059045e-14,"32","Pafah1b3"
3.25398420265527e-18,0.466721186990312,0.592,0.367,8.17693690285243e-14,"32","Tprgl"
3.26944928375814e-18,0.665082382717498,0.459,0.275,8.21579910515584e-14,"32","Acbd6"
3.48288434538557e-18,0.568975029857092,0.448,0.259,8.75214007151941e-14,"32","Gemin7"
3.86453806119684e-18,0.556298142973935,0.505,0.304,9.71119769398154e-14,"32","Api5"
4.27974086967737e-18,0.927525535111499,0.279,0.143,1.07545608314123e-13,"32","Serinc2"
4.44407057063385e-18,0.483281054150711,0.613,0.395,1.11675049369458e-13,"32","Polr2k"
4.59399774777333e-18,0.658322967457545,0.419,0.242,1.15442569403796e-13,"32","Gabpb2"
5.27253802189595e-18,0.384645556082962,0.896,0.722,1.32493607952223e-13,"32","Atp5mpl"
5.83161092916252e-18,0.583566167592187,0.501,0.303,1.46542551038925e-13,"32","Kcmf1"
6.1575456432501e-18,0.842925436511196,0.29,0.152,1.54732964469232e-13,"32","Ppp5c"
6.15997022465039e-18,0.636687374295924,0.465,0.281,1.5479389177524e-13,"32","Trps1"
6.20876596895754e-18,0.576595541931551,0.488,0.299,1.56020080033934e-13,"32","Chd9"
6.2533682183678e-18,0.413218964317348,0.266,0.129,1.57140889959365e-13,"32","Kif5c"
6.32244447336948e-18,0.375304690743548,0.843,0.637,1.58876707171302e-13,"32","Prpf4b"
6.46219636839801e-18,0.676297119838554,0.431,0.25,1.62388532541474e-13,"32","Slu7"
6.72143287641136e-18,0.338477292635022,0.767,0.549,1.68902886751341e-13,"32","Sdcbp"
7.34679978964843e-18,0.859779188277304,0.281,0.143,1.84617731914075e-13,"32","Smg5"
7.59493455258287e-18,0.75074679216428,0.317,0.167,1.90853110371855e-13,"32","Arhgap35"
7.65276491732225e-18,0.562487927533435,0.562,0.353,1.92306329607391e-13,"32","Prrc2a"
7.72711280643791e-18,0.734502598074338,0.387,0.219,1.94174617712978e-13,"32","Ddx23"
7.84455557767654e-18,0.450544773128477,0.799,0.592,1.97125837111434e-13,"32","Psmb5"
8.50907717494573e-18,0.920003087218422,0.262,0.13,2.13824600329211e-13,"32","Rnf126"
8.93337264667573e-18,0.699352666785544,0.362,0.2,2.24486721238314e-13,"32","Smarcd1"
