"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mypop",0.733768413905826,0.0775741844772608,0.2,0.1,1
"Kat2b",0.733783893493214,0.115103887511645,0.9,0.9,1
"Ahrr",0.733827874552679,0.0932783189496069,0.7,0.6,1
"Tmem71",0.733832991317483,0.109320981422301,0.9,0.9,1
"Gpr157",0.733835463366098,0.0305907688968849,0.8,0.9,1
"Shoc2",0.733910526068502,0.00742215756149434,0.9,0.9,1
"Zfp386",0.734021175665146,0.25673824980185,1,0.9,1
"Tmem177",0.734158358845379,0.0689493199802169,0.7,0.6,1
"Rab3gap1",0.734171975891086,0.204567161517881,1,0.9,1
"Ephb2",0.734177215888261,-0.0277529124609002,0.1,0.3,1
"Plxna1",0.734244675256344,0.241743919903074,0.9,0.9,1
"Nol4l",0.734249729900748,0.0676666327284332,0.9,0.9,1
"Snx8",0.734366389774276,0.28310304025959,1,0.9,1
"Psmg1",0.734431977118909,-0.00342475657228025,0.9,0.9,1
"Mdm2",0.734545767966703,0.00301638190190756,0.9,0.9,1
"Gm10941",0.734611691904337,-0.0715694138512291,0,0.4,1
"A830035O19Rik",0.734639040660819,0.0501303506658797,0.3,0.2,1
"Hlcs",0.734820102425328,-1.53160358710096,1,1,1
"Zbtb46",0.734868884841034,0.125045352275309,0.7,0.8,1
"Etaa1",0.734905108149831,-0.0917104135000302,0.8,0.9,1
"Gm45187",0.734912074130916,-0.073112368687323,0,0.3,1
"Efcab7",0.73496936329815,-0.0689517544179719,0.4,0.6,1
"Urb1",0.735014054451407,-0.086500410275232,0.7,0.9,1
"Tango2",0.735075013993412,0.1051725140907,0.9,0.9,1
"Mia3",0.735171362576519,0.0363949700691288,1,0.9,1
"Mroh1",0.735234183654572,0.219945994620225,0.9,0.9,1
"4930563E22Rik",0.73526567065749,-0.0690378159980072,0.2,0.5,1
"Rsl24d1",0.735339615297325,0.0968260250755884,1,0.9,1
"Sh3glb2",0.735349322147539,0.321102589971316,1,0.9,1
"2210408F21Rik",0.735437831848983,0.126039453251912,0.9,0.7,1
"Dars2",0.735606999796369,0.0872359651832295,0.9,0.8,1
"Asgr2",0.735799791488877,-0.00728414627386043,0.6,0.9,1
"Arg1",0.735816957020202,-0.0393955825041918,0.1,0.2,1
"Eif2ak1",0.735826904989922,0.412535208909988,1,0.9,1
"Zfand2b",0.73587104896674,0.0224234513596713,0.9,0.9,1
"E430024I08Rik",0.735938607146808,0.0664200012578524,0.9,0.9,1
"B3gnt7",0.735988006650178,0.0617119515189137,0.6,0.8,1
"Riok1",0.736027440706806,0.236878356838444,1,0.9,1
"Faf2",0.736054919782637,-0.069519327217282,0.9,0.9,1
"Fam57a",0.73612712927669,0.0331434504637667,0.5,0.3,1
"2010320O07Rik",0.73620881252465,0.0526753848501533,0.3,0.2,1
"Adam10",0.73627228724338,0.308151270784766,1,0.9,1
"9130019O22Rik",0.736298431137083,0.0264880094889319,0.2,0.5,1
"Cdiptos",0.736303082572914,0.125201793606665,0.6,0.8,1
"Nhlh2",0.736307441550764,0.109639302402484,0.3,0.2,1
"Nrg1",0.736427530655257,-0.0104290970268126,0.3,0.5,1
"Itprip",0.736490111357429,0.201270893711689,0.8,0.8,1
"Wscd1",0.736529634239046,-0.0784590664007383,0.1,0.4,1
"Strada",0.736543270810435,0.311460493737824,1,0.9,1
"Ugt1a7c",0.736590942721434,0.122247519538448,0.5,0.7,1
"Mastl",0.736606485289479,-0.0676897219449026,0.4,0.6,1
"Crispld2",0.736632671854318,-0.0698054205991658,0.2,0.4,1
"Ddx39b",0.736662477749039,-0.412057135345055,1,1,1
"Spry2",0.736678648629214,0.129181666832259,0.4,0.3,1
"Cys1",0.736678980790821,0.0404541162185117,0.3,0.1,1
"Dock5",0.736734543571377,0.0934169279695602,0.8,0.9,1
"9630028I04Rik",0.736822829206366,0.12347069065963,0.9,0.8,1
"Dner",0.737042402610208,0.0883435908438122,0.7,0.5,1
"Olfml1",0.737078330789558,0.00777266870370896,0.3,0.2,1
"Icam4",0.737199942777559,-0.0699823443029763,0,0.5,1
"Abr",0.737327763227778,-1.45711817731844,0.9,1,1
"Tcim",0.737419267723614,0.328590538579395,0.8,0.8,1
"Mtcl1",0.737460762116118,0.0424492565303161,0.3,0.7,1
"Parp8",0.737646015691666,0.148321849642541,1,0.9,1
"Cpeb2",0.737653677402825,-1.17303564346016,0.9,1,1
"Gm43387",0.737714473930468,0.0926230877834118,0.5,0.4,1
"Tomm5",0.737758432255873,0.0245923227871281,1,0.9,1
"Vdac1",0.73778470290282,0.151624760406479,1,0.9,1
"Ezr",0.73786120792995,0.271247352017951,1,0.9,1
"Mypopos",0.737878433141263,0.115937551530126,0.6,0.5,1
"Hmmr",0.737949882808948,0.0395532886726309,0.3,0.1,1
"Dpt",0.73794988317436,0.0349626382410388,0.3,0.1,1
"Gm16861",0.737974934408292,0.0878071725582403,0.7,0.9,1
"Ms4a14",0.737997393183578,0.176671465834248,1,0.9,1
"Rad17",0.738071205523848,0.10218274506217,1,0.9,1
"Klc3",0.738109485817373,-0.0225112763067021,0.2,0.4,1
"Rbfox3",0.738130224115998,-0.073134584292212,0,0.4,1
"Agpat1",0.738267608835988,0.0655189664571325,0.9,0.9,1
"Rabl2",0.738276801178252,0.113091606837098,0.7,0.6,1
"Prss30",0.738348131896537,-0.0528330534558652,0.7,0.8,1
"Psma4",0.738362401397697,0.0840321068649717,1,0.9,1
"Cbx3",0.738402909056328,-0.0187310763193143,1,0.9,1
"Insig2",0.738403685052183,0.199360352629557,1,0.9,1
"Trip6",0.738435694899293,0.136910075776989,0.6,0.7,1
"Kif2a",0.73847365438532,-0.102419041152323,0.9,0.9,1
"Ubxn2b",0.738489792529082,0.0594743595499492,0.9,0.9,1
"Zhx2",0.738547910813642,-0.0429785870536454,0.5,0.8,1
"4930430F08Rik",0.738548520025307,0.288292997969287,0.9,0.9,1
"Pycrl",0.738637029759808,0.0846201958749542,0.9,0.9,1
"Scd2",0.738796555862537,-0.0223954411160852,0.8,0.9,1
"Spop",0.738830419334764,0.00784122081801534,1,0.9,1
"Slc51a",0.738942864891191,0.0646169147815847,0.3,0.2,1
"Marveld1",0.739115037609276,-0.00788122971225969,0.9,0.9,1
"Itga4",0.739820958634741,0.142751417655042,0.9,0.9,1
"Donson",0.739823387130763,0.141568280642701,0.9,0.9,1
"Ccdc28b",0.739879082265784,0.191814907666593,1,0.9,1
"Cysltr2",0.739994175251939,0.0547734097919919,0.4,0.4,1
"Socs6",0.740011257613649,0.0903871640409567,1,0.9,1
"Nr4a2",0.740032945819811,0.195566429646564,0.9,0.9,1
"D1Ertd622e",0.740083258247086,-0.0599304456709078,0.9,0.9,1
"Trim25",0.740094621052522,0.127587389289362,0.9,0.9,1
"Erbin",0.740175731630946,-0.0186989057417988,0.9,0.9,1
"Arhgap18",0.740222176267843,0.112122478150777,0.9,0.9,1
"Map3k9",0.740253394452897,0.104984734658032,0.8,0.8,1
"Adgrl3",0.740261235695556,0.455345032012617,0.6,0.5,1
"Gmpr",0.740352610931008,-0.0526802606362291,0.7,0.9,1
"Rab11a",0.740517478361906,-1.43871075673202,1,1,1
"1110013H19Rik",0.740601371619256,0.112685995422957,0.2,0.1,1
"Fam187b",0.740629424490355,0.0561750328356574,0.2,0.1,1
"Fam102b",0.740668869699092,0.25256700813959,1,0.9,1
"Nphp1",0.740717565402451,-2.043678016383,0.5,0.9,1
"Rlbp1",0.740743603786586,0.118945582609572,0.2,0.1,1
"Tbc1d9",0.740878460238334,-0.545437374643761,1,1,1
"Slc39a2",0.740974939179236,0.118382474036971,0.1,0.1,1
"Tex26",0.740974939179236,0.114055536312781,0.1,0.1,1
"Chat",0.740974939179236,0.114055536312781,0.1,0.1,1
"Rab17",0.740975011202197,0.117593785969963,0.2,0.1,1
"1700040D17Rik",0.740975011202197,0.115430756237334,0.2,0.1,1
"Tspan1",0.740975011202197,0.115430756237334,0.2,0.1,1
"Gm13073",0.740975011202197,0.0802656153733152,0.2,0.1,1
"Medag",0.740975011202197,0.0802656153733152,0.2,0.1,1
"Gm42372",0.740975011202197,0.117593785969963,0.2,0.1,1
"Pcsk6",0.740975011202197,0.117593785969963,0.2,0.1,1
"Pknox2",0.740975011202197,0.116220627345754,0.2,0.1,1
"Pou2f3",0.740975011202197,0.115430756237334,0.2,0.1,1
"Sowaha",0.740975011202197,0.116220627345754,0.2,0.1,1
"AI463170",0.740975011202197,0.117593785969963,0.2,0.1,1
"Krt90",0.740975011202197,0.116220627345754,0.2,0.1,1
"Kctd16",0.740975011202197,0.0802656153733152,0.2,0.1,1
"Drosha",0.741157225395058,0.15589772147595,0.9,0.9,1
"Ms4a4a",0.741416717516467,0.335586117749101,1,0.8,1
"Lhfp",0.741425560838844,0.0495360928352011,0.2,0.2,1
"Adap1",0.741487210095047,0.0633098937786032,0.9,0.9,1
"Atl3",0.741590835329916,0.120068821582356,0.9,0.9,1
"Phrf1",0.74171209070128,0.0632972083124717,1,0.9,1
"Orc6",0.741713776404721,0.0916034469116083,0.9,0.9,1
"Med27",0.74172015480226,0.0483263856657614,0.9,0.9,1
"Top3b",0.741751692742211,0.0421704861488399,0.9,0.9,1
"Nktr",0.741974375370632,0.243116601118455,1,0.9,1
"Maip1",0.7421063429222,0.120229265731855,0.9,0.9,1
"Plin2",0.742162456048336,0.00894553798497943,0.9,0.9,1
"Olfr1039",0.742279005617626,0.0291273135478636,0.2,0,1
"Gm17146",0.742279005617626,0.0291273135478636,0.2,0,1
"Crybg2",0.742279005617626,0.0291273135478636,0.2,0,1
"Thegl",0.742279005617626,0.0291273135478636,0.2,0,1
"Olfr448",0.742279005617626,0.0291273135478636,0.2,0,1
"Gm44317",0.742279005617626,0.0291273135478636,0.2,0,1
"1700101I11Rik",0.742279005617626,0.0291273135478636,0.2,0,1
"Gm45148",0.742279005617626,0.0291273135478636,0.2,0,1
"Mesp2",0.742279005617626,0.0291273135478636,0.2,0,1
"Gm29521",0.742279005617626,0.0291273135478636,0.2,0,1
"Ngfr",0.742279005617626,0.0291273135478636,0.2,0,1
"Gm10433",0.742279005617626,0.0291273135478636,0.2,0,1
"Adgrb1",0.742279005617626,0.0291273135478636,0.2,0,1
"Vit",0.742279005617626,0.0291273135478636,0.2,0,1
"Zfp335",0.74241588902638,0.0692038382124185,0.7,0.9,1
"Rabac1",0.74251223707475,0.19504106392908,1,0.9,1
"2610306M01Rik",0.74273091296365,-0.0583870095359975,0.8,0.9,1
"Stat4",0.742751239153616,0.135098727605476,0.8,0.7,1
"Il16",0.742885557894422,0.395455967978176,1,0.9,1
"Cpeb3",0.742918033744711,0.273637477748895,0.8,0.9,1
"Sdhaf4",0.743042439597683,-0.0624410358416856,0.9,0.9,1
"Gm15832",0.743066974295985,-2.35747737507903,0.5,0.6,1
"Aopep",0.743135750753672,0.371495752544357,1,0.9,1
"Gm43221",0.743184023955129,0.0882386692892356,0.4,0.5,1
"Srsf3",0.743289849542961,0.0934914999857861,1,0.9,1
"Myzap",0.743423303374178,0.0742839786139049,0.3,0.1,1
"Loxl2",0.743426233052691,-0.0711426047814832,0,0.4,1
"Stx2",0.743508417900643,0.00726311100323085,1,0.9,1
"Ss18l2",0.743592544059804,-0.0489406981980327,0.7,0.9,1
"Gcdh",0.743676829098668,0.163024823894345,0.9,0.8,1
"Arhgap22",0.743733867719744,-0.0111774512067562,0.9,0.9,1
"Pik3r5",0.74373848499812,0.153339721267645,0.9,0.9,1
"Psmd3",0.743783805415053,-1.03061204129591,1,1,1
"Gsk3b",0.743795702851322,0.238465809815691,1,0.9,1
"Srsf6",0.743867151869211,0.0435218230479628,1,0.9,1
"Ermn",0.743969483892169,0.134130631595541,0.2,0.3,1
"Thoc7",0.744006974276441,-0.53578928385575,1,1,1
"Synj2bp",0.744053990923515,0.0506177461829771,1,0.9,1
"Phlda2",0.744117122487169,0.028211025054429,0.2,0,1
"Gm16237",0.744117122487169,0.028211025054429,0.2,0,1
"Wtap",0.744229557351106,-0.758437501725096,1,1,1
"Actr5",0.744232228472453,0.215127596161599,1,0.9,1
"Rmnd5b",0.744282696119275,0.132017071976726,0.9,0.9,1
"Ing2",0.744286038809065,-0.747994815921759,1,1,1
"Hnrnph1",0.744287501674547,0.313515481857276,1,0.9,1
"Rpl7",0.744322605930081,-0.0688901556027557,1,1,1
"Slc41a3",0.744487196701999,0.0880653269217722,0.9,0.9,1
"Dlgap4",0.744570841962441,0.18646544662084,1,0.9,1
"Osbpl5",0.744627553651001,0.132681424086961,0.5,0.6,1
"Gm33699",0.744657650160879,0.0342505669832502,0.3,0.5,1
"Gm17655",0.744875377308069,-0.0597204012822092,0.5,0.8,1
"Ammecr1",0.744884161480686,-0.0315839694199029,0.8,0.9,1
"Nanos1",0.74501300690792,0.0617463649838075,0.7,0.8,1
"Intu",0.745055724705676,0.144014747134092,0.7,0.8,1
"Nup88",0.74538840176459,0.153241557059077,1,0.9,1
"Med20",0.745534789890197,0.127423017371029,0.9,0.9,1
"Afmid",0.745569565819509,-0.03544349499187,0.8,0.9,1
"Ap2m1",0.745588972657347,0.159406652898523,1,0.9,1
"Gm47675",0.745642846501447,-0.0683254696625957,0,0.4,1
"Vdac3",0.74571241790042,-0.457712533173337,1,1,1
"Pdia6",0.745744319506362,0.271221227113926,1,0.9,1
"Sh2b1",0.745774331764884,0.361768681653013,1,0.9,1
"C1d",0.745785261362493,0.138573132084416,1,0.9,1
"Gm15726",0.745869352557895,0.0480982984305265,0.3,0.4,1
"Alg12",0.745968748207413,-0.0201674257917257,0.6,0.7,1
"Snx4",0.746011758970779,0.301763991083549,1,0.9,1
"Apobec3",0.746014350852823,0.12149775231887,1,0.9,1
"Nfat5",0.746059490420961,0.0973962188687736,1,0.9,1
"9130024F11Rik",0.74610382890749,0.0498445988550409,0.2,0.2,1
"Ncapg",0.746280297074659,0.0870029083647896,0.5,0.5,1
"Naca",0.746293640997509,0.000303567724754483,1,1,1
"Gm16287",0.746325411056254,0.00442193277702696,0.8,0.8,1
"Supt4a",0.746364646339139,0.100883311614484,1,0.9,1
"Rpl37",0.74646393331923,-0.0947844310047277,1,1,1
"Nudt4",0.746550654994214,0.157174113275831,0.9,0.9,1
"Isyna1",0.746638765754822,0.381332632534327,1,0.9,1
"Chrnb2",0.746679143681721,0.0345854622588053,0.2,0.1,1
"Ceacam19",0.746679143681721,0.0345854622588053,0.2,0.1,1
"Otx1",0.746679143681721,0.0345854622588053,0.2,0.1,1
"Camk2n1",0.74675945955664,-0.0105840590647971,1,0.9,1
"Cd86",0.746858158432973,0.14295504102697,1,0.9,1
"C030014I23Rik",0.747089139615965,0.0743494232979054,0.3,0.2,1
"Rnf139",0.747101500684654,0.114822235815499,0.9,0.9,1
"Neil1",0.747212560539483,0.156885155501293,0.8,0.9,1
"Anp32a",0.747332024747471,0.0955796841834818,1,0.9,1
"Vps37c",0.747370263544106,-0.0230621247601746,0.9,0.9,1
"Bhlhb9",0.747381587669326,0.132527603252718,0.8,0.8,1
"Ccdc28a",0.747395102185298,0.0870747625411168,0.8,0.9,1
"Trim8",0.747459741149273,0.305117788293901,1,0.9,1
"Rraga",0.747510556418632,-0.0584274028908063,0.9,0.9,1
"Shtn1",0.747516598452511,0.11343875262514,0.9,0.9,1
"Bola3",0.747565099021472,0.333252305163636,1,0.9,1
"Harbi1",0.747602809309322,0.0609500862624146,0.7,0.9,1
"Rec114",0.747620242185457,0.0275284907767626,0.2,0,1
"Gm26562",0.747620242185457,0.0275284907767626,0.2,0,1
"Hdhd3",0.747640488807482,0.0128409392089441,0.4,0.5,1
"Capzb",0.747690023544136,0.179144213913627,1,0.9,1
"0610039K10Rik",0.747797235009598,-0.0787958599423848,0.1,0.3,1
"Mmut",0.747848550037645,-0.0981097197206022,0.9,0.9,1
"6820408C15Rik",0.74792019055545,-0.0849906103609466,0,0.3,1
"Rnase12",0.747920211894424,-0.0732026426193269,0,0.2,1
"Hist1h2bn",0.748073141641334,0.072620452128914,0.3,0.1,1
"Gm13270",0.748073142774077,0.0323586893782819,0.3,0.1,1
"BC018473",0.748073142774077,0.0669405926933457,0.3,0.1,1
"Fbxl12os",0.748112306470905,0.0868727995677343,0.5,0.5,1
"Lman2l",0.74829714389799,0.0963956911468176,0.9,0.9,1
"4930515G01Rik",0.748300023430915,0.0448978215408231,0.3,0.3,1
"Hist1h2be",0.748300483127236,-0.0126985151726182,0.6,0.8,1
"Polr3f",0.748468635676338,0.176614184933687,0.9,0.9,1
"Gm43305",0.748524456275892,0.167377532990824,0.9,0.9,1
"Ube2ql1",0.748524550497847,-0.0669341796419247,0,0.3,1
"Rasgrp4",0.748547007387554,0.168491181506314,0.9,0.7,1
"Prr13",0.748571710778511,0.190923948331154,1,0.9,1
"Man2b2",0.748703519344511,0.167504393032693,0.9,0.9,1
"F830208F22Rik",0.748730409150098,-0.0262543650498483,0.2,0.4,1
"Ccdc126",0.74880532525763,-0.0331706050392837,0.8,0.9,1
"Nt5c2",0.748864974709557,-0.0338806020479112,0.9,0.9,1
"Mbnl2",0.748969083382765,-0.437354248733392,1,1,1
"Epor",0.748987147805434,0.155997384159434,0.9,0.8,1
"Pde8a",0.749029627834803,0.131336083296151,0.9,0.9,1
"Snx25",0.749061329455934,0.156778091880663,0.9,0.9,1
"Srxn1",0.749061506642726,-0.024927129469648,0.9,0.7,1
"Nacc1",0.749085924578962,0.05172137800737,0.9,0.9,1
"Pcdhgb5",0.749123034297061,0.0333369505711389,0.4,0.4,1
"Btaf1",0.749160625778676,-0.820507260419375,0.9,1,1
"Gm38115",0.749170916552437,0.0721799393903817,0.6,0.7,1
"Klhl26",0.749272391477588,0.101814386291247,0.7,0.8,1
"Erp29",0.749369540872117,0.104436497928261,1,0.9,1
"Cep152",0.749447877171312,0.0523391393371893,0.9,0.9,1
"Gm15834",0.749461732956414,0.0619798707176189,0.4,0.3,1
"Tap2",0.749497427335398,0.148866038788338,0.9,0.9,1
"Dctn2",0.749515442700052,0.180426513581084,1,0.9,1
"Ccdc152",0.749549101257637,0.204467127793199,0.9,0.9,1
"Slc25a14",0.749562865806238,-0.0244518565974121,0.7,0.9,1
"Cptp",0.749680651757351,0.130043058945321,0.9,0.9,1
"Sox2",0.749700537912664,0.125118148670966,0.3,0.2,1
"Smug1",0.749757132244445,0.0774894757773694,0.8,0.8,1
"Mtif2",0.749803030809014,0.0908641765005223,0.9,0.9,1
"Gm13620",0.749990900442606,-0.0665875885184097,0,0.4,1
"Knop1",0.750008450619412,0.0116331857259822,1,0.9,1
"Kcnk2",0.75001493901556,0.0762346191236638,0.2,0.1,1
"D130040H23Rik",0.750045360025797,-0.0257960122903644,0.9,0.9,1
"Hif1an",0.750063011550087,0.109406817307679,0.9,0.9,1
"Tnfaip8l2",0.750107284562679,0.16296363821231,1,0.9,1
"Ufm1",0.750121626152278,0.172546387457207,1,0.9,1
"Fam193a",0.750133506426036,0.172356270704385,0.9,0.9,1
"Ttbk2",0.750156694549073,0.103692814641906,0.7,0.9,1
"Cdc37",0.750169197786785,0.118514014417917,1,0.9,1
"Utp4",0.750219767231567,-0.0103775590353656,0.8,0.9,1
"Med4",0.750240447035025,0.123338532876752,1,0.9,1
"Xpr1",0.750247983998585,0.172994338467332,0.9,0.9,1
"Gstt2",0.750295314260394,0.0769967116646995,0.9,0.9,1
"Mob3c",0.750408532699148,0.13483410726571,0.9,0.9,1
"Dmac1",0.750553663403629,0.10856365923472,0.9,0.9,1
"Lysmd4",0.750581043712679,0.104924515823983,0.5,0.7,1
"Pcyox1l",0.750585916313791,0.0999777578548935,0.8,0.8,1
"Gm43768",0.750617542867942,0.0318130567965853,0.3,0.3,1
"Numb",0.750685111292109,0.0855453714338139,0.9,0.9,1
"Gm13391",0.75073961700337,0.00256159673119161,0.7,0.7,1
"Bap1",0.750750410032002,0.0499151259872646,0.9,0.9,1
"Itpk1",0.750764892113132,0.0446115182209099,0.9,0.9,1
"Sun1",0.750846945040314,0.0363888918553306,0.9,0.9,1
"P2ry2",0.750977209794721,0.068180549109635,0.3,0.4,1
"Ascc1",0.751001512622637,0.0552780683730816,0.9,0.9,1
"Hes6",0.751170775129477,0.246124071734554,1,0.9,1
"BC003965",0.751319027413036,0.080274208757763,0.9,0.9,1
"Zfp516",0.751454972980247,0.330753969192144,1,0.9,1
"Epm2a",0.751713781328767,0.017751047470723,0.5,0.8,1
"Tpst2",0.751765608182317,0.0893510601541557,1,0.9,1
"Zfp639",0.75195262229141,0.0164085620970704,0.9,0.9,1
"N4bp3",0.752094650255256,0.104916404661001,0.7,0.6,1
"Larp1b",0.752186821094558,-0.034621848964393,0.8,0.9,1
"Dmxl2",0.752296192941377,-0.0140328551461173,0.6,0.9,1
"Guk1",0.752303723687348,0.0924504626611973,0.9,0.9,1
"Calm2",0.752348200472107,-0.11511378117504,1,1,1
"Srp9",0.752532194715012,-0.00258051239178581,1,0.9,1
"Gmfg",0.752674291826138,0.0727846109535274,1,0.9,1
"Gm17477",0.752742329539011,-0.0671487941876152,0.2,0.4,1
"Mapk1ip1l",0.752785331754878,0.0390124279345179,0.9,0.9,1
"Aph1b",0.752798793802869,0.143748214379848,0.8,0.9,1
"Gle1",0.752852722752885,0.0716697572844205,0.9,0.9,1
"Sbsn",0.752885234108217,-0.0306606353914898,0.4,0.6,1
"Rnf2",0.752923775467318,0.114545146727639,0.9,0.9,1
"Mical3",0.753014597330034,0.0735292981756306,0.5,0.9,1
"Pycr1",0.753064111810589,0.0832137633657344,0.3,0.1,1
"Ndufs4",0.753075487539804,0.0273671499679622,1,0.9,1
"Nthl1",0.753161541737856,0.0608424809263735,0.7,0.8,1
"Chkb",0.75317741982516,0.36031883371898,1,0.9,1
"Usb1",0.753194813233123,0.043724955958004,0.9,0.9,1
"Mpv17l",0.753216475857154,0.14465059147955,0.8,0.9,1
"Khnyn",0.753265019187267,0.118648451132431,0.9,0.9,1
"N4bp1",0.753271711571868,-0.414815888235279,1,1,1
"Ptma",0.753292871242794,-0.0188475831074602,1,1,1
"Sgce",0.753327121555367,-0.059436000299188,0.7,0.9,1
"Psmd10",0.753438691478778,-0.0699180457592885,0.9,0.9,1
"Tbcb",0.753477560922748,0.141423282994838,1,0.9,1
"Togaram1",0.753479604471024,0.230411094127881,0.9,0.9,1
"Gm47545",0.753523707442926,0.071114599443642,0.2,0.1,1
"Smoc2",0.753523707442926,0.0725231207853128,0.2,0.1,1
"Asxl2",0.753528265302836,0.368331687726107,1,0.9,1
"Lgmn",0.753546277178694,-0.0652996768358762,1,1,1
"Siah1b",0.753629416008302,-0.0637110458965129,0.3,0.6,1
"Cyth1",0.753639819023047,0.208885496019702,1,0.9,1
"Lin37",0.753713874373614,-0.0841623403433989,0.8,0.9,1
"Tnn",0.753847425516065,0.025957766522684,0.1,0,1
"Olfr1246",0.753847425516065,0.025957766522684,0.1,0,1
"4931422A03Rik",0.753847425516065,0.025957766522684,0.1,0,1
"Gm14207",0.753847425516065,0.025957766522684,0.1,0,1
"C2cd4d",0.753847425516065,0.025957766522684,0.1,0,1
"Ldlrad1",0.753847425516065,0.025957766522684,0.1,0,1
"Otof",0.753847425516065,0.025957766522684,0.1,0,1
"Cytl1",0.753847425516065,0.025957766522684,0.1,0,1
"Tmem233",0.753847425516065,0.025957766522684,0.1,0,1
"Gm42556",0.753847425516065,0.025957766522684,0.1,0,1
"Scgb2b24",0.753847425516065,0.025957766522684,0.1,0,1
"Olfr552",0.753847425516065,0.025957766522684,0.1,0,1
"Caly",0.753847425516065,0.025957766522684,0.1,0,1
"Acta1",0.753847425516065,0.025957766522684,0.1,0,1
"Gucy1a2",0.753847425516065,0.025957766522684,0.1,0,1
"S1pr5",0.753847425516065,0.025957766522684,0.1,0,1
"Eomes",0.753847425516065,0.025957766522684,0.1,0,1
"Il22ra2",0.753847425516065,0.025957766522684,0.1,0,1
"Gli1",0.753847425516065,0.025957766522684,0.1,0,1
"Olfr815",0.753847425516065,0.025957766522684,0.1,0,1
"Gm11946",0.753847425516065,0.025957766522684,0.1,0,1
"Gal3st1",0.753847425516065,0.025957766522684,0.1,0,1
"Slit3",0.753847425516065,0.025957766522684,0.1,0,1
"Chrnb1",0.753847425516065,0.025957766522684,0.1,0,1
"P2rx5",0.753847425516065,0.025957766522684,0.1,0,1
"2810032G03Rik",0.753847425516065,0.025957766522684,0.1,0,1
"Vipr2",0.753847425516065,0.025957766522684,0.1,0,1
"Nrn1",0.753847425516065,0.025957766522684,0.1,0,1
"Gm35279",0.753847425516065,0.025957766522684,0.1,0,1
"Arf4os",0.753847425516065,0.025957766522684,0.1,0,1
"Gm17233",0.753847425516065,0.025957766522684,0.1,0,1
"Cnmd",0.753847425516065,0.025957766522684,0.1,0,1
"Gsdmc4",0.753847425516065,0.025957766522684,0.1,0,1
"Gm17382",0.753847425516065,0.025957766522684,0.1,0,1
"Hsf2bp",0.753847425516065,0.025957766522684,0.1,0,1
"Olfr109",0.753847425516065,0.025957766522684,0.1,0,1
"Slc1a1",0.753847425516065,0.025957766522684,0.1,0,1
"Awat1",0.753847425516065,0.025957766522684,0.1,0,1
"Slc25a15",0.753932785310569,-0.0187383842400628,0.6,0.4,1
"4833407H14Rik",0.753939799278194,0.0894382574608921,0.5,0.4,1
"Zbtb6",0.753960231819103,0.0841378197080904,0.9,0.9,1
"Spsb3",0.753960821164545,0.168159975151912,1,0.9,1
"Rps19",0.754074523686458,-0.0531321846865023,1,1,1
"B3gnt9",0.75413471731544,0.0857949964127895,0.4,0.4,1
"Psmd6",0.754141646649098,0.0520853692529866,0.9,0.9,1
"Safb",0.754223543469787,0.109315324600568,1,0.9,1
"4933434E20Rik",0.754250204589824,-0.0332801800639165,0.9,0.9,1
"Crlf1",0.754289358626529,0.0858774530910278,0.4,0.4,1
"Pcyt2",0.754464805249695,0.0840778760854595,0.9,0.9,1
"Mras",0.754666022146264,0.00338226140017772,0.7,0.9,1
"Invs",0.754682912929892,0.269394501356521,1,0.8,1
"Podxl",0.75469995381104,-0.0655189028775758,0,0.2,1
"Efhb",0.754750324705352,0.110561007098962,0.3,0.1,1
"Pnpla6",0.754783100685478,0.16064951788702,0.7,0.9,1
"H2-M2",0.754860608146938,-0.0872307362091789,0.8,0.9,1
"Ccdc127",0.754896576183141,0.125771275552327,0.9,0.9,1
"Plekha6",0.755072713079042,0.0209009468375805,0.3,0.4,1
"Zbtb45",0.755146122507369,0.302249245958563,0.9,0.9,1
"Hist1h2ak",0.755202560311768,0.0618807703066495,0.3,0.1,1
"Taz",0.75535177377184,0.280550456952436,1,0.9,1
"Dock7",0.755437146362985,0.150085268511275,0.9,0.9,1
"Gapdh",0.755449971017362,0.0880547726747309,1,1,1
"2600006K01Rik",0.755460762151027,0.0314142858202882,0.2,0.1,1
"Fam189b",0.755504195371488,0.0756376358326118,0.7,0.6,1
"Gm3336",0.75553447890711,-0.0650510773632704,0,0.4,1
"Lrrc3b",0.755633168587861,0.0714501384744297,0.3,0.2,1
"Bik",0.75566586313819,0.0619440251957872,0.4,0.3,1
"Tspyl4",0.755683541782724,0.122836950234898,0.6,0.4,1
"Txnl1",0.755689464374643,-0.00906589715924552,0.9,0.9,1
"Tmem242",0.755706356395066,0.0500108473510903,0.9,0.9,1
"Gm30329",0.755761426038754,0.117374150809708,0.8,0.8,1
"Tnfaip3",0.755770359693096,-0.460245561254481,0.9,1,1
"Tph1",0.755781071810515,0.0250394621232788,0.2,0,1
"Cd300ld2",0.755781071810515,0.0250394621232788,0.2,0,1
"Trav14d-3-dv8",0.755781071810515,0.0250394621232788,0.2,0,1
"Arhgap6",0.755855903642912,0.0671493468758597,0.9,0.9,1
"Sidt2",0.755923708386476,0.176354571568821,1,0.9,1
"Zfp384",0.755952976487268,0.0677371556152564,0.9,0.9,1
